"931","Emily","Sharma","2000-03-03",\N,"7818568548","michael.sharma@yahoo.com",\N
"932","John","Johnson","2000-06-12","FL","6520103410","raj.johnson@gmail.com","2.11"
"933","Khushi","Davis","1996-09-21","TX","9437778869","michael_sharma@school.edu","2.18"
"934","John","Wilson","1995-11-16",\N,"3076869792","ananya_bhoj@yahoo.com","3.03"
"935","Sophia","Smith","2005-02-10","TX","9983668939","emilysmith@yahoo.com","3.17"
"936","Neha","Kumar","1997-07-26","TX","7808938880","ananya_brown@school.edu","2.64"
"937","Aarav","Davis","2005-09-25","FL","1994676635","michaelsmith@school.edu",\N
"938","Raj","Kumar","2000-10-08","FL","8011113122","john_smith@school.edu",\N
"939","Khushi","Sharma","2004-09-01","TX","2838963536","nehabrown@school.edu","2.34"
"940","Raj","Johnson","2005-06-18","FL","9130517572","sophia.gupta@yahoo.com","2.50"
"941","Raj","Kumar","2000-10-08","FL","8011113122","john_smith@school.edu",\N
"942","Neha","Kumar","1997-07-26","TX","7808938880","ananya_brown@school.edu","2.64"
"943","Sophia","Gupta","1996-10-14",\N,"9354711271","khushi_bhoj@outlook.com","3.69"
"944","John","Wilson","1995-11-16",\N,"3076869792","ananya_bhoj@yahoo.com","3.03"
"945","John","Gupta","1998-07-01",\N,"4361393222","",\N
"946","Ananya","Sharma","2001-10-20",\N,"5821194895","john_bhoj@outlook.com","3.73"
"947","Aarav","Gupta","2004-04-10",\N,"6415031531","rajgupta@gmail.com","2.52"
"948","Sophia","Johnson","1996-06-20",\N,"1095692638","sophia.kumar@outlook.com","3.41"
"949","Ananya","Davis","2002-10-05","TX","4531928910","",\N
"950","Neha","Wilson","2005-06-29",\N,"6519698298","sophia.davis@outlook.com",\N
"951","John","Sharma","1997-12-09",\N,"9861449701","raj.davis@yahoo.com",\N
"952","John","Gupta","1998-07-01",\N,"4361393222","",\N
"953","Raj","Bhoj","1998-01-29","CA","5464285982","",\N
"954","John","Sharma","1997-12-09",\N,"9861449701","raj.davis@yahoo.com",\N
"955","Sophia","Brown","2000-02-09","TX","6854924826","","3.93"
"956","Khushi","Brown","2001-12-22",\N,"6285111559","ananya.smith@outlook.com","2.54"
"957","Michael","Kumar","1998-09-28",\N,"3373077218","","2.62"
"958","Michael","Davis","1999-10-14","TX","3865563435","","2.84"
"959","Raj","Brown","2004-09-22","FL","6208262631","",\N
"960","Neha","Wilson","2005-06-29",\N,"6519698298","sophia.davis@outlook.com",\N
"961","Raj","Kumar","2000-10-08","FL","8011113122","john_smith@school.edu",\N
"962","Neha","Brown","2005-09-04",\N,"5607762160","","3.38"
"963","Neha","Wilson","2005-06-29",\N,"6519698298","sophia.davis@outlook.com",\N
"964","Ananya","Davis","2002-10-05","TX","4531928910","",\N
"965","Neha","Sharma","2005-05-13","CA","8820716211","michael_wilson@outlook.com","2.28"
"966","Sophia","Patel","1998-02-09",\N,"2127761422","khushipatel@outlook.com",\N
"967","Raj","Smith","1996-12-12","FL","8331319481","","2.53"
"968","Ananya","Sharma","2001-10-20",\N,"5821194895","john_bhoj@outlook.com","3.73"
"969","Emily","Kumar","1995-11-27","FL","7625464411","","2.78"
"970","Sophia","Kumar","1997-07-02","TX","1118543408","",\N
"971","Chris","Johnson","2003-09-14","CA","8110054933","ananya_patel@yahoo.com",\N
"972","John","Johnson","2000-06-12","FL","6520103410","raj.johnson@gmail.com","2.11"
"973","Chris","Johnson","2003-09-14","CA","8110054933","ananya_patel@yahoo.com",\N
"974","Neha","Gupta","1995-06-18","TX","5425044246","michael_kumar@gmail.com",\N
"975","Khushi","Bhoj","2001-10-04",\N,"5031086659","raj.patel@school.edu","3.58"
"976","Michael","Bhoj","1997-03-27",\N,"1553753599","raj.patel@gmail.com","2.58"
"977","Chris","Kumar","1999-08-29","NY","3841856077","michael.johnson@yahoo.com",\N
"978","John","Wilson","1995-11-16",\N,"3076869792","ananya_bhoj@yahoo.com","3.03"
"979","Chris","Sharma","1995-03-31","CA","8633232196","ananya_bhoj@outlook.com","2.27"
"980","Ananya","Patel","2001-11-25",\N,"9552539991","",\N
"981","Aarav","Patel","1995-06-18",\N,"5930382855","aarav_wilson@gmail.com",\N
"982","Raj","Kumar","2000-10-08","FL","8011113122","john_smith@school.edu",\N
"983","Neha","Kumar","1997-07-26","TX","7808938880","ananya_brown@school.edu","2.64"
"984","Michael","Sharma","2002-04-30",\N,"2926780541","johnsharma@gmail.com","2.10"
"985","John","Wilson","1995-11-16",\N,"3076869792","ananya_bhoj@yahoo.com","3.03"
"986","Chris","Bhoj","2005-06-13","NY","6464693977","raj_wilson@school.edu","3.81"
"987","Aarav","Patel","1995-06-18",\N,"5930382855","aarav_wilson@gmail.com",\N
"988","Khushi","Smith","2002-09-11","TX","7896596272","ananyawilson@yahoo.com","3.36"
"989","Neha","Sharma","2005-05-13","CA","8820716211","michael_wilson@outlook.com","2.28"
"990","Khushi","Davis","1996-09-21","TX","9437778869","michael_sharma@school.edu","2.18"
"991","Michael","Brown","2004-10-01","NY","7699806697","ananya_wilson@outlook.com",\N
"992","John","Brown","2002-08-11",\N,"5047131897","michael.patel@outlook.com","2.46"
"993","Raj","Brown","2004-09-22","FL","6208262631","",\N
"994","John","Kumar","2003-08-24","NY","1696846464","nehakumar@outlook.com",\N
"995","Khushi","Sharma","2004-09-01","TX","2838963536","nehabrown@school.edu","2.34"
"996","Neha","Davis","1997-06-17","CA","5567816720","khushismith@school.edu",\N
"997","John","Brown","2002-08-11",\N,"5047131897","michael.patel@outlook.com","2.46"
"998","Ananya","Bhoj","2001-02-27",\N,"4048494026","john.sharma@yahoo.com","3.43"
"999","Emily","Wilson","1997-08-10",\N,"3661875683","emily_patel@yahoo.com","2.48"
"1000","Sophia","Kumar","1997-07-02","TX","1118543408","",\N
"1001","John","Davis","1997-06-26","NY","6795522649","aarav.gupta@gmail.com",\N
"1002","Emily","Bhoj","2001-05-12",\N,"3361388464","chris.sharma@yahoo.com","2.68"
"1003","Ananya","Wilson","1995-08-21",\N,"7919824853","nehagupta@school.edu","2.41"
"1004","Chris","Brown","1998-06-09",\N,"1822662216","chris_gupta@gmail.com",\N
"1005","Neha","Kumar","1997-07-26","TX","7808938880","ananya_brown@school.edu","2.64"
"1006","Aarav","Smith","1995-06-01",\N,"7508522951","khushi_brown@gmail.com",\N
"1007","Neha","Davis","1997-06-17","CA","5567816720","khushismith@school.edu",\N
"1008","Chris","Smith","1998-12-05","TX","1558663601","khushi_smith@gmail.com","2.78"
"1009","Raj","Davis","1997-09-25",\N,"7475684019","nehagupta@outlook.com",\N
"1010","John","Sharma","1997-12-09",\N,"9861449701","raj.davis@yahoo.com",\N
"1011","Aarav","Gupta","2004-04-10",\N,"6415031531","rajgupta@gmail.com","2.52"
"1023","John","Bhoj","1996-07-25",\N,"1127978094","chris.davis@outlook.com","3.18"
"1024","Aarav","Davis","2005-09-25","FL","1994676635","michaelsmith@school.edu",\N
"1025","Neha","Johnson","1997-07-22",\N,"2566942273","emily_patel@outlook.com","3.85"
"1026","Chris","Johnson","2003-09-14","CA","8110054933","ananya_patel@yahoo.com",\N
"1027","Neha","Davis","1997-06-17","CA","5567816720","khushismith@school.edu",\N
"1028","Michael","Patel","2004-10-27",\N,"7867414708","",\N
"1029","Emily","Bhoj","2001-05-12",\N,"3361388464","chris.sharma@yahoo.com","2.68"
"1030","Chris","Johnson","2003-09-14","CA","8110054933","ananya_patel@yahoo.com",\N
"1031","Michael","Sharma","2002-04-30",\N,"2926780541","johnsharma@gmail.com","2.10"
"1032","John","Johnson","2000-06-12","FL","6520103410","raj.johnson@gmail.com","2.11"
"1033","Ananya","Wilson","1995-08-21",\N,"7919824853","nehagupta@school.edu","2.41"
"1034","Sophia","Johnson","1996-06-20",\N,"1095692638","sophia.kumar@outlook.com","3.41"
"1035","Chris","Bhoj","2005-06-13","NY","6464693977","raj_wilson@school.edu","3.81"
"1036","Michael","Kumar","1998-09-28",\N,"3373077218","","2.62"
"1037","Sophia","Johnson","1996-06-20",\N,"1095692638","sophia.kumar@outlook.com","3.41"
"1038","Sophia","Kumar","1997-07-02","TX","1118543408","",\N
"1039","Michael","Gupta","2005-02-01","FL","2852408227","johnkumar@school.edu","2.65"
"1040","Raj","Wilson","1999-09-19",\N,"6679017210","emily_wilson@yahoo.com","2.57"
"1041","Neha","Brown","2005-09-04",\N,"5607762160","","3.38"
"1042","Michael","Johnson","2005-09-28","TX","7228002201","chrissharma@yahoo.com",\N
"1043","Emily","Kumar","1995-11-27","FL","7625464411","","2.78"
"1044","Khushi","Gupta","1998-12-11","FL","6467215542","",\N
"1045","Aarav","Sharma","2000-12-27","CA","2982979741","sophia_davis@outlook.com","2.50"
"1046","Chris","Bhoj","2005-06-13","NY","6464693977","raj_wilson@school.edu","3.81"
"1047","John","Gupta","1998-07-01",\N,"4361393222","",\N
"1048","Sophia","Sharma","2003-03-25",\N,"8518238399","ananya.brown@outlook.com",\N
"1049","Raj","Gupta","1995-02-11","FL","6006684937","michael_johnson@school.edu",\N
"1050","Chris","Brown","1998-06-09",\N,"1822662216","chris_gupta@gmail.com",\N
"1051","Aarav","Kumar","2000-12-27","CA","6516195409","aarav_bhoj@outlook.com",\N
"1052","John","Gupta","1998-07-01",\N,"4361393222","",\N
"1053","Raj","Smith","1996-12-12","FL","8331319481","","2.53"
"1054","Neha","Johnson","1997-07-22",\N,"2566942273","emily_patel@outlook.com","3.85"
"1055","Neha","Kumar","1997-07-26","TX","7808938880","ananya_brown@school.edu","2.64"
"1056","Sophia","Davis","2005-08-07",\N,"7625389037","",\N
"1057","Ananya","Bhoj","2001-02-27",\N,"4048494026","john.sharma@yahoo.com","3.43"
"1058","Raj","Davis","1997-09-25",\N,"7475684019","nehagupta@outlook.com",\N
"1059","Sophia","Brown","2000-02-09","TX","6854924826","","3.93"
"1060","Ananya","Smith","2003-02-07","NY","8953271391","ananya.wilson@gmail.com",\N
"1061","Emily","Smith","2002-02-08","CA","1625217504","aarav.patel@gmail.com","2.77"
"1062","Emily","Sharma","2000-03-03",\N,"7818568548","michael.sharma@yahoo.com",\N
"1063","Raj","Bhoj","1998-01-29","CA","5464285982","",\N
"1064","Sophia","Davis","2005-08-07",\N,"7625389037","",\N
"1065","John","Sharma","1997-12-09",\N,"9861449701","raj.davis@yahoo.com",\N
"1066","John","Smith","2001-01-10","FL","8875651818","rajbhoj@school.edu","2.43"
"1067","Sophia","Smith","2005-02-10","TX","9983668939","emilysmith@yahoo.com","3.17"
"1068","Sophia","Patel","1998-02-09",\N,"2127761422","khushipatel@outlook.com",\N
"1069","Ananya","Brown","2000-08-25",\N,"5697581510","sophia.gupta@gmail.com","3.25"
"1070","Chris","Brown","1998-06-09",\N,"1822662216","chris_gupta@gmail.com",\N
"1071","Ananya","Smith","2003-02-07","NY","8953271391","ananya.wilson@gmail.com",\N
"1072","Sophia","Wilson","2001-06-09","CA","8569491238","",\N
"1073","John","Patel","1996-01-11","NY","3653594796","michaelsharma@outlook.com","2.43"
"1074","John","Brown","2002-08-11",\N,"5047131897","michael.patel@outlook.com","2.46"
"1075","Sophia","Smith","2005-02-10","TX","9983668939","emilysmith@yahoo.com","3.17"
"1076","John","Davis","1997-06-26","NY","6795522649","aarav.gupta@gmail.com",\N
"1077","Ananya","Gupta","2005-05-13","NY","6628158856","","2.57"
"1078","John","Gupta","1998-07-01",\N,"4361393222","",\N
"1079","Chris","Wilson","2005-04-17","CA","9995834531","neha_patel@gmail.com",\N
"1080","Raj","Davis","1997-09-25",\N,"7475684019","nehagupta@outlook.com",\N
"1081","John","Kumar","2003-08-24","NY","1696846464","nehakumar@outlook.com",\N
"1082","Emily","Brown","1999-12-10",\N,"2073755632","john.wilson@school.edu",\N
"1083","Chris","Patel","2005-03-18","CA","6307626407","sophiasmith@school.edu",\N
"1084","Ananya","Patel","2001-11-25",\N,"9552539991","",\N
"1085","John","Smith","2001-01-10","FL","8875651818","rajbhoj@school.edu","2.43"
"1086","Chris","Bhoj","2005-06-13","NY","6464693977","raj_wilson@school.edu","3.81"
"1087","Aarav","Smith","1995-06-01",\N,"7508522951","khushi_brown@gmail.com",\N
"1088","Ananya","Davis","2002-10-05","TX","4531928910","",\N
"1089","Neha","Davis","1997-06-17","CA","5567816720","khushismith@school.edu",\N
"1090","Sophia","Davis","2005-08-07",\N,"7625389037","",\N
"1091","Emily","Gupta","2005-04-11","NY","5283209430","chris_wilson@school.edu","3.42"
"1092","Aarav","Brown","1997-04-03",\N,"4797809576","john_sharma@school.edu","3.66"
"1093","Neha","Patel","2000-08-21",\N,"5633668009","johnwilson@yahoo.com","3.18"
"1094","Neha","Gupta","1995-06-18","TX","5425044246","michael_kumar@gmail.com",\N
"1095","Ananya","Sharma","2001-10-20",\N,"5821194895","john_bhoj@outlook.com","3.73"
"1096","Sophia","Gupta","1996-10-14",\N,"9354711271","khushi_bhoj@outlook.com","3.69"
"1097","Ananya","Kumar","1999-11-01","FL","2239534867","chriskumar@gmail.com",\N
"1098","Sophia","Wilson","2001-06-09","CA","8569491238","",\N
"1099","Sophia","Brown","2000-02-09","TX","6854924826","","3.93"
"1100","Emily","Bhoj","2001-05-12",\N,"3361388464","chris.sharma@yahoo.com","2.68"
"1101","Raj","Gupta","1995-02-11","FL","6006684937","michael_johnson@school.edu",\N
"1102","Sophia","Patel","1998-02-09",\N,"2127761422","khushipatel@outlook.com",\N
"1103","Ananya","Smith","2003-02-07","NY","8953271391","ananya.wilson@gmail.com",\N
"1104","Khushi","Bhoj","2001-10-04",\N,"5031086659","raj.patel@school.edu","3.58"
"1105","Aarav","Gupta","2004-04-10",\N,"6415031531","rajgupta@gmail.com","2.52"
"1106","Khushi","Smith","2002-09-11","TX","7896596272","ananyawilson@yahoo.com","3.36"
"1107","John","Wilson","1995-11-16",\N,"3076869792","ananya_bhoj@yahoo.com","3.03"
"1108","Chris","Sharma","1995-03-31","CA","8633232196","ananya_bhoj@outlook.com","2.27"
"1109","Michael","Brown","2004-10-01","NY","7699806697","ananya_wilson@outlook.com",\N
"1110","Aarav","Kumar","2000-12-27","CA","6516195409","aarav_bhoj@outlook.com",\N
"1111","Khushi","Patel","2004-02-24",\N,"3238756255","michael_wilson@gmail.com","3.88"
"1112","Michael","Wilson","1996-09-03",\N,"4928783441","chris.wilson@outlook.com","2.41"
"1113","John","Sharma","1997-12-09",\N,"9861449701","raj.davis@yahoo.com",\N
"1114","Neha","Johnson","1997-07-22",\N,"2566942273","emily_patel@outlook.com","3.85"
"1115","Neha","Davis","1997-06-17","CA","5567816720","khushismith@school.edu",\N
"1116","Khushi","Wilson","2004-06-30","CA","5222404791","nehasharma@outlook.com",\N
"1117","Khushi","Bhoj","2001-10-04",\N,"5031086659","raj.patel@school.edu","3.58"
"1118","Emily","Kumar","1995-11-27","FL","7625464411","","2.78"
"1119","Neha","Sharma","2005-05-13","CA","8820716211","michael_wilson@outlook.com","2.28"
"1120","John","Wilson","1995-11-16",\N,"3076869792","ananya_bhoj@yahoo.com","3.03"
"1121","John","Smith","2001-01-10","FL","8875651818","rajbhoj@school.edu","2.43"
"1122","John","Gupta","1998-07-01",\N,"4361393222","",\N
"1123","Ananya","Smith","2003-02-07","NY","8953271391","ananya.wilson@gmail.com",\N
"1124","Sophia","Patel","1998-02-09",\N,"2127761422","khushipatel@outlook.com",\N
"1125","Aarav","Davis","2005-09-25","FL","1994676635","michaelsmith@school.edu",\N
"1126","Chris","Wilson","2005-04-17","CA","9995834531","neha_patel@gmail.com",\N
"1127","Ananya","Brown","2000-08-25",\N,"5697581510","sophia.gupta@gmail.com","3.25"
"1128","Khushi","Gupta","1998-12-11","FL","6467215542","",\N
"1129","John","Brown","2002-08-11",\N,"5047131897","michael.patel@outlook.com","2.46"
"1130","Aarav","Wilson","1998-03-29",\N,"8099880573","michael_sharma@yahoo.com","2.17"
"1131","Raj","Bhoj","1998-01-29","CA","5464285982","",\N
"1132","Khushi","Sharma","2004-09-01","TX","2838963536","nehabrown@school.edu","2.34"
"1133","Raj","Kumar","2000-10-08","FL","8011113122","john_smith@school.edu",\N
"1134","Ananya","Brown","2000-08-25",\N,"5697581510","sophia.gupta@gmail.com","3.25"
"1135","Khushi","Bhoj","2001-10-04",\N,"5031086659","raj.patel@school.edu","3.58"
"1136","Aarav","Bhoj","2002-11-04",\N,"1013188812","johndavis@yahoo.com","2.96"
"1137","John","Smith","2001-01-10","FL","8875651818","rajbhoj@school.edu","2.43"
"1138","Aarav","Smith","1995-06-01",\N,"7508522951","khushi_brown@gmail.com",\N
"1139","Neha","Smith","1999-01-19","FL","4746593830","",\N
"1140","Chris","Kumar","1999-08-29","NY","3841856077","michael.johnson@yahoo.com",\N
"1141","Neha","Gupta","1995-06-18","TX","5425044246","michael_kumar@gmail.com",\N
"1142","John","Sharma","1997-12-09",\N,"9861449701","raj.davis@yahoo.com",\N
"1143","Sophia","Kumar","1997-07-02","TX","1118543408","",\N
"1144","Neha","Johnson","1997-07-22",\N,"2566942273","emily_patel@outlook.com","3.85"
"1145","Raj","Smith","1996-12-12","FL","8331319481","","2.53"
"1146","Sophia","Brown","2000-02-09","TX","6854924826","","3.93"
"1147","Neha","Bhoj","2004-08-09","TX","1746756255","chris.wilson@gmail.com","2.92"
"1148","John","Bhoj","1996-07-25",\N,"1127978094","chris.davis@outlook.com","3.18"
"1149","Michael","Davis","1999-10-14","TX","3865563435","","2.84"
"1150","Chris","Johnson","2003-09-14","CA","8110054933","ananya_patel@yahoo.com",\N
"1151","Chris","Brown","1998-06-09",\N,"1822662216","chris_gupta@gmail.com",\N
"1152","Emily","Sharma","2000-03-03",\N,"7818568548","michael.sharma@yahoo.com",\N
"1153","John","Wilson","1995-11-16",\N,"3076869792","ananya_bhoj@yahoo.com","3.03"
"1154","Neha","Davis","1997-06-17","CA","5567816720","khushismith@school.edu",\N
"1155","Raj","Smith","1996-12-12","FL","8331319481","","2.53"
"1156","Raj","Smith","1996-12-12","FL","8331319481","","2.53"
"1157","Khushi","Davis","1996-09-21","TX","9437778869","michael_sharma@school.edu","2.18"
"1158","Sophia","Davis","2005-08-07",\N,"7625389037","",\N
"1159","John","Davis","1997-06-26","NY","6795522649","aarav.gupta@gmail.com",\N
"1160","John","Davis","1997-06-26","NY","6795522649","aarav.gupta@gmail.com",\N
"1161","Ananya","Gupta","2005-05-13","NY","6628158856","","2.57"
"1162","Aarav","Kumar","2000-12-27","CA","6516195409","aarav_bhoj@outlook.com",\N
"1163","Neha","Bhoj","2004-08-09","TX","1746756255","chris.wilson@gmail.com","2.92"
"1164","Chris","Brown","1998-06-09",\N,"1822662216","chris_gupta@gmail.com",\N
"1165","Neha","Bhoj","2004-08-09","TX","1746756255","chris.wilson@gmail.com","2.92"
"1166","Chris","Gupta","1996-03-18","TX","4864126433","aaravbhoj@outlook.com",\N
"1167","Michael","Davis","1999-10-14","TX","3865563435","","2.84"
"1168","Raj","Davis","1997-09-25",\N,"7475684019","nehagupta@outlook.com",\N
"1169","Ananya","Patel","2001-11-25",\N,"9552539991","",\N
"1170","Michael","Bhoj","1997-03-27",\N,"1553753599","raj.patel@gmail.com","2.58"
"1171","Chris","Gupta","1996-03-18","TX","4864126433","aaravbhoj@outlook.com",\N
"1172","Neha","Bhoj","2004-08-09","TX","1746756255","chris.wilson@gmail.com","2.92"
"1173","Neha","Smith","1999-01-19","FL","4746593830","",\N
"1174","Neha","Sharma","2005-05-13","CA","8820716211","michael_wilson@outlook.com","2.28"
"1175","Sophia","Brown","2000-02-09","TX","6854924826","","3.93"
"1176","John","Davis","1997-06-26","NY","6795522649","aarav.gupta@gmail.com",\N
"1177","Chris","Gupta","1996-03-18","TX","4864126433","aaravbhoj@outlook.com",\N
"1178","Sophia","Johnson","1996-06-20",\N,"1095692638","sophia.kumar@outlook.com","3.41"
"1179","Neha","Gupta","1995-06-18","TX","5425044246","michael_kumar@gmail.com",\N
"1180","Raj","Wilson","1999-09-19",\N,"6679017210","emily_wilson@yahoo.com","2.57"
"1181","Neha","Smith","1999-01-19","FL","4746593830","",\N
"1182","Ananya","Patel","2001-11-25",\N,"9552539991","",\N
"1183","Raj","Davis","1997-09-25",\N,"7475684019","nehagupta@outlook.com",\N
"1184","Chris","Johnson","2003-09-14","CA","8110054933","ananya_patel@yahoo.com",\N
"1185","Raj","Patel","2004-06-27",\N,"3169561289","michael_smith@yahoo.com",\N
"1186","Sophia","Kumar","1997-07-02","TX","1118543408","",\N
"1187","Chris","Wilson","2005-04-17","CA","9995834531","neha_patel@gmail.com",\N
"1188","John","Smith","2001-01-10","FL","8875651818","rajbhoj@school.edu","2.43"
"1189","Raj","Gupta","1995-02-11","FL","6006684937","michael_johnson@school.edu",\N
"1190","Michael","Wilson","1996-09-03",\N,"4928783441","chris.wilson@outlook.com","2.41"
"1191","Ananya","Brown","2000-08-25",\N,"5697581510","sophia.gupta@gmail.com","3.25"
"1192","Ananya","Sharma","2001-10-20",\N,"5821194895","john_bhoj@outlook.com","3.73"
"1193","Chris","Kumar","1999-08-29","NY","3841856077","michael.johnson@yahoo.com",\N
"1194","Aarav","Sharma","2000-12-27","CA","2982979741","sophia_davis@outlook.com","2.50"
"1195","Neha","Patel","2000-08-21",\N,"5633668009","johnwilson@yahoo.com","3.18"
"1196","Neha","Smith","1999-01-19","FL","4746593830","",\N
"1197","Neha","Gupta","1995-06-18","TX","5425044246","michael_kumar@gmail.com",\N
"1198","Chris","Davis","1996-12-27",\N,"8083396378","chris.davis@outlook.com","2.76"
"1199","Neha","Smith","1999-01-19","FL","4746593830","",\N
"1200","Sophia","Gupta","1996-10-14",\N,"9354711271","khushi_bhoj@outlook.com","3.69"
"1201","Khushi","Patel","2004-02-24",\N,"3238756255","michael_wilson@gmail.com","3.88"
"1202","Ananya","Sharma","2001-10-20",\N,"5821194895","john_bhoj@outlook.com","3.73"
"1203","Chris","Bhoj","2005-06-13","NY","6464693977","raj_wilson@school.edu","3.81"
"1204","Neha","Kumar","1997-07-26","TX","7808938880","ananya_brown@school.edu","2.64"
"1205","John","Davis","1997-06-26","NY","6795522649","aarav.gupta@gmail.com",\N
"1206","Ananya","Gupta","2005-05-13","NY","6628158856","","2.57"
"1207","Aarav","Sharma","2000-12-27","CA","2982979741","sophia_davis@outlook.com","2.50"
"1208","Sophia","Brown","2000-02-09","TX","6854924826","","3.93"
"1209","Chris","Wilson","2005-04-17","CA","9995834531","neha_patel@gmail.com",\N
"1210","Neha","Johnson","1997-07-22",\N,"2566942273","emily_patel@outlook.com","3.85"
"1211","Sophia","Johnson","1996-06-20",\N,"1095692638","sophia.kumar@outlook.com","3.41"
"1212","Chris","Bhoj","2005-06-13","NY","6464693977","raj_wilson@school.edu","3.81"
"1213","Ananya","Wilson","1995-08-21",\N,"7919824853","nehagupta@school.edu","2.41"
"1214","Sophia","Kumar","1997-07-02","TX","1118543408","",\N
"1215","Michael","Johnson","2005-09-28","TX","7228002201","chrissharma@yahoo.com",\N
"1216","Raj","Gupta","1995-02-11","FL","6006684937","michael_johnson@school.edu",\N
"1217","Sophia","Sharma","2003-03-25",\N,"8518238399","ananya.brown@outlook.com",\N
"1218","Chris","Johnson","2003-09-14","CA","8110054933","ananya_patel@yahoo.com",\N
"1219","Emily","Bhoj","2001-05-12",\N,"3361388464","chris.sharma@yahoo.com","2.68"
"1220","Sophia","Sharma","2003-03-25",\N,"8518238399","ananya.brown@outlook.com",\N
"1221","Raj","Wilson","1999-09-19",\N,"6679017210","emily_wilson@yahoo.com","2.57"
"1222","Khushi","Patel","2004-02-24",\N,"3238756255","michael_wilson@gmail.com","3.88"
"1223","Ananya","Bhoj","2001-02-27",\N,"4048494026","john.sharma@yahoo.com","3.43"
"1224","Emily","Gupta","2005-04-11","NY","5283209430","chris_wilson@school.edu","3.42"
"1225","Khushi","Bhoj","2001-10-04",\N,"5031086659","raj.patel@school.edu","3.58"
"1226","Neha","Johnson","1997-07-22",\N,"2566942273","emily_patel@outlook.com","3.85"
"1227","Michael","Bhoj","1997-03-27",\N,"1553753599","raj.patel@gmail.com","2.58"
"1228","Khushi","Wilson","2004-06-30","CA","5222404791","nehasharma@outlook.com",\N
"1229","Sophia","Gupta","1996-10-14",\N,"9354711271","khushi_bhoj@outlook.com","3.69"
"1230","Raj","Sharma","2003-04-20","TX","6615943315","neha.kumar@outlook.com",\N
"1231","Raj","Brown","2004-09-22","FL","6208262631","",\N
"1232","Michael","Patel","2004-10-27",\N,"7867414708","",\N
"1233","Emily","Davis","1996-09-17",\N,"4436425084","neha_patel@gmail.com","3.11"
"1234","Aarav","Brown","1997-04-03",\N,"4797809576","john_sharma@school.edu","3.66"
"1235","Neha","Sharma","2005-05-13","CA","8820716211","michael_wilson@outlook.com","2.28"
"1236","Michael","Bhoj","1997-03-27",\N,"1553753599","raj.patel@gmail.com","2.58"
"1237","Ananya","Patel","2001-11-25",\N,"9552539991","",\N
"1238","Aarav","Smith","1995-06-01",\N,"7508522951","khushi_brown@gmail.com",\N
"1239","Raj","Patel","2004-06-27",\N,"3169561289","michael_smith@yahoo.com",\N
"1240","Chris","Kumar","1999-08-29","NY","3841856077","michael.johnson@yahoo.com",\N
"1241","Raj","Gupta","1995-02-11","FL","6006684937","michael_johnson@school.edu",\N
"1242","Chris","Davis","1996-12-27",\N,"8083396378","chris.davis@outlook.com","2.76"
"1243","John","Bhoj","1996-07-25",\N,"1127978094","chris.davis@outlook.com","3.18"
"1244","Neha","Gupta","1995-06-18","TX","5425044246","michael_kumar@gmail.com",\N
"1245","Chris","Bhoj","2005-06-13","NY","6464693977","raj_wilson@school.edu","3.81"
"1246","Chris","Kumar","1999-08-29","NY","3841856077","michael.johnson@yahoo.com",\N
"1247","Neha","Smith","1999-01-19","FL","4746593830","",\N
"1248","Chris","Smith","1998-12-05","TX","1558663601","khushi_smith@gmail.com","2.78"
"1249","Neha","Gupta","1995-06-18","TX","5425044246","michael_kumar@gmail.com",\N
"1250","Sophia","Davis","2005-08-07",\N,"7625389037","",\N
"1251","Chris","Smith","1998-12-05","TX","1558663601","khushi_smith@gmail.com","2.78"
"1252","Neha","Sharma","2005-05-13","CA","8820716211","michael_wilson@outlook.com","2.28"
"1253","Chris","Kumar","1999-08-29","NY","3841856077","michael.johnson@yahoo.com",\N
"1254","John","Kumar","2003-08-24","NY","1696846464","nehakumar@outlook.com",\N
"1255","Aarav","Sharma","2000-12-27","CA","2982979741","sophia_davis@outlook.com","2.50"
"1256","Raj","Davis","1997-09-25",\N,"7475684019","nehagupta@outlook.com",\N
"1257","Khushi","Sharma","2004-09-01","TX","2838963536","nehabrown@school.edu","2.34"
"1258","Raj","Kumar","2000-10-08","FL","8011113122","john_smith@school.edu",\N
"1259","Michael","Davis","1999-10-14","TX","3865563435","","2.84"
"1260","Khushi","Kumar","2002-08-11","CA","5717062885","emily.gupta@school.edu",\N
"1261","Chris","Bhoj","2005-06-13","NY","6464693977","raj_wilson@school.edu","3.81"
"1262","Neha","Smith","1999-01-19","FL","4746593830","",\N
"1263","Sophia","Bhoj","2004-02-12",\N,"3763116394","john.bhoj@gmail.com",\N
"1264","Khushi","Sharma","2004-09-01","TX","2838963536","nehabrown@school.edu","2.34"
"1265","John","Gupta","1998-07-01",\N,"4361393222","",\N
"1266","Khushi","Gupta","1998-12-11","FL","6467215542","",\N
"1267","Chris","Patel","2005-03-18","CA","6307626407","sophiasmith@school.edu",\N
"1268","John","Sharma","1997-12-09",\N,"9861449701","raj.davis@yahoo.com",\N
"1269","Ananya","Johnson","1996-02-14",\N,"9972793290","raj_wilson@outlook.com","2.35"
"1270","Khushi","Gupta","1998-12-11","FL","6467215542","",\N
"1271","Ananya","Patel","2001-11-25",\N,"9552539991","",\N
"1272","Neha","Brown","2005-09-04",\N,"5607762160","","3.38"
